id_movimiento,fecha,sku,refaccion,categoria,region,cantidad,costo_unitario,costo_total,lead_time_dias,critica,hubo_stockout
MOV-00635,24/10/2025,REF-118,Contactor,Electrico,Centro,2.0,459.8,919.6,5,No,False
MOV-01615,12/09/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,2.0,5469.46,10938.92,12,Si,False
MOV-01185,10/12/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,1.0,1330.74,1330.74,6,Si,True
MOV-00475,30/12/2025,REF-113,Filtro deshidratador,Filtro,Norte,2.0,156.61,313.22,5,No,False
MOV-00456,02/11/2025,REF-108,Empaque de puerta,Sello,Bajio,2.0,471.44,942.88,7,Si,False
MOV-00321,28/02/2025,REF-114,Valvula de expansion,Control,Sureste,3.0,1515.94,4547.82,11,No,False
MOV-02043,08/05/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,3.0,997.42,2992.26,4,Si,True
MOV-00435,22/01/2025,REF-103,Compresor 3/4 HP,Compresor,Norte,2.0,7910.72,15821.44,18,Si,False
MOV-01688,16/04/2025,REF-117,Sensor de temperatura,Control,Centro,3.0,320.5,961.5,4,No,False
MOV-02087,10/04/2025,REF-111,Rele de arranque,Electrico,Centro,2.0,191.59,383.18,3,No,False
MOV-00300,03/07/2025,REF-108,Empaque de puerta,Sello,Sureste,1.0,498.35,498.35,7,Si,False
MOV-01763,25/03/2025,REF-116,Motor de damper,Ventilacion,Norte,3.0,852.64,2557.92,10,No,False
MOV-00437,25/01/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,2.0,1358.26,2716.52,6,Si,False
MOV-01700,20/01/2025,REF-118,Contactor,Electrico,Bajio,1.0,416.77,416.77,5,No,False
MOV-02011,13/10/2025,REF-112,Capacitor de arranque,Electrico,Bajio,3.0,256.41,769.23,4,No,False
MOV-00439,07/02/2025,REF-116,Motor de damper,Ventilacion,Sureste,1.0,839.48,839.48,10,No,False
MOV-00326,18/10/2025,REF-101,Compresor 1/3 HP,Compresor,Occidente,1.0,4615.98,4615.98,12,Si,False
MOV-00404,04/11/2025,REF-116,Motor de damper,Ventilacion,Norte,2.0,806.41,1612.82,10,No,False
MOV-01290,24/11/2025,REF-107,Termostato mecanico,Control,Centro,3.0,317.82,953.46,3,No,False
MOV-00565,18/03/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,1.0,1050.41,1050.41,4,Si,False
MOV-01627,28/09/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,1.0,4758.59,4758.59,12,Si,False
MOV-00293,16/10/2025,REF-111,Rele de arranque,Electrico,Norte,1.0,177.27,177.27,3,No,False
MOV-01838,05/01/2025,REF-112,Capacitor de arranque,Electrico,Occidente,3.0,231.59,694.77,4,No,False
MOV-00279,31/03/2025,REF-108,Empaque de puerta,Sello,Sureste,3.0,483.32,1449.96,7,Si,False
MOV-00656,05/08/2025,REF-104,Gas refrigerante R-134a,Refrigerante,NORTE,5.0,994.77,4973.85,4,Si,False
MOV-01927,05/03/2025,REF-102,Compresor 1/2 HP,Compresor,Occidente,2.0,7128.98,14257.96,14,Si,False
MOV-00733,02/04/2025,REF-102,Compresor 1/2 HP,Compresor,Bajio,3.0,6972.51,20917.53,14,Si,False
MOV-01736,07/08/2025,REF-110,Ventilador condensador,Ventilacion,Centro,1.0,1121.31,1121.31,9,No,True
MOV-00554,18/02/2025,REF-115,Resistencia de deshielo,Electrico,Occidente,3.0,602.16,1806.48,6,No,False
MOV-00095,27/03/2025,REF-118,Contactor,Electrico,Centro,2.0,432.4,864.8,5,No,True
MOV-02065,23/05/2025,REF-107,Termostato mecanico,Control,Norte,3.0,299.57,898.71,3,No,False
MOV-01709,08/08/2025,REF-112,Capacitor de arranque,Electrico,Sureste,3.0,243.78,731.34,4,No,False
MOV-01256,25/01/2025,REF-117,Sensor de temperatura,Control,Centro,3.0,343.02,1029.06,4,No,False
MOV-00246,15/09/2025,REF-103,Compresor 3/4 HP,Compresor,Sureste,2.0,8627.94,17255.88,18,Si,False
MOV-00946,07/08/2025,REF-107,Termostato mecanico,Control,Centro,2.0,278.99,557.98,3,No,False
MOV-01850,08/09/2025,REF-116,Motor de damper,Ventilacion,Centro,2.0,885.37,1770.74,10,No,False
MOV-01192,03/07/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,2.0,1469.12,2938.24,6,Si,True
MOV-01527,18/07/2025,REF-114,Valvula de expansion,Control,Centro,2.0,1436.16,2872.32,11,No,False
MOV-01357,05/03/2025,REF-106,Termostato digital,Control,Centro,3.0,590.96,1772.88,5,No,False
MOV-02042,06/03/2025,REF-106,Termostato digital,Control,Centro,3.0,662.5,1987.5,5,No,False
MOV-01759,10/05/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Occidente,3.0,1421.0,4263.0,6,Si,False
MOV-00776,14/09/2025,REF-118,Contactor,Electrico,Bajio,3.0,,1246.62,5,No,False
MOV-00427,01/04/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,3.0,5321.55,15964.65,12,Si,False
MOV-01566,25/08/2025,REF-115,Resistencia de deshielo,Electrico,Occidente,1.0,522.67,522.67,6,No,False
MOV-01775,25/07/2025,REF-112,Capacitor de arranque,Electrico,Bajio,1.0,272.41,272.41,4,No,False
MOV-01787,12/01/2025,REF-110,Ventilador condensador,Ventilacion,Centro,3.0,1020.93,3062.79,9,No,False
MOV-01187,16/10/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,2.0,6158.25,12316.5,14,Si,False
MOV-00150,31/03/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,3.0,9160.76,27482.28,18,Si,True
MOV-00227,14/12/2025,REF-107,Termostato mecanico,Control,Occidente,3.0,276.06,828.18,3,No,False
MOV-00866,22/02/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,3.0,8214.06,24642.18,18,Si,True
MOV-00968,21/08/2025,REF-114,Valvula de expansion,Control,Sureste,1.0,1369.16,1369.16,11,No,False
MOV-01710,20/10/2025,REF-115,Resistencia de deshielo,Electrico,Centro,2.0,528.03,1056.06,6,No,False
MOV-01119,19/03/2025,REF-110,Ventilador condensador,Ventilacion,Bajio,2.0,1088.43,2176.86,9,No,False
MOV-01793,31/10/2025,REF-108,Empaque de puerta,Sello,Norte,1.0,485.86,485.86,7,Si,False
MOV-01246,28/01/2025,REF-113,Filtro deshidratador,Filtro,Norte,2.0,176.42,352.84,5,No,False
MOV-01622,28/02/2025,REF-115,Resistencia de deshielo,Electrico,Sureste,2.0,549.29,1098.58,6,No,False
MOV-00901,15/07/2025,REF-102,Compresor 1/2 HP,Compresor,Occidente,4.0,5902.64,23610.56,14,Si,False
MOV-00700,13/10/2025,REF-110,Ventilador condensador,Ventilacion,Bajio,2.0,1054.72,2109.44,9,No,False
MOV-01498,06/02/2025,REF-117,Sensor de temperatura,Control,Norte,1.0,312.07,312.07,4,No,False
MOV-01529,13/01/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,3.0,1511.18,4533.54,6,Si,False
MOV-00602,13/01/2025,REF-103,Compresor 3/4 HP,Compresor, Bajio,1.0,8559.41,8559.41,18,Si,False
MOV-01292,31/10/2025,REF-111,Rele de arranque,Electrico,Bajio,2.0,202.96,405.92,3,No,False
MOV-01059,18/09/2025,REF-113,Filtro deshidratador,Filtro,Sureste,3.0,161.97,485.91,5,No,False
MOV-00218,02/04/2025,REF-118,Contactor,Electrico,Centro,1.0,438.39,438.39,5,No,False
MOV-01097,22/06/2025,REF-113,Filtro deshidratador,Filtro,Centro,2.0,154.37,308.74,5,No,False
MOV-00818,27/11/2025,REF-109,Ventilador evaporador,Ventilacion,Norte,1.0,894.0,894.0,8,No,False
MOV-00221,08/08/2025,REF-109,Ventilador evaporador,Ventilacion,Sureste,3.0,851.95,2555.85,8,No,False
MOV-00214,13/08/2025,REF-114,Valvula de expansion,Control,Centro,2.0,1521.42,3042.84,11,No,True
MOV-02048,30/12/2025,REF-109,Ventilador evaporador,Ventilacion,Occidente,1.0,912.17,912.17,8,No,False
MOV-00908,18/12/2025,REF-108,Empaque de puerta,Sello,Norte,1.0,481.93,481.93,7,Si,False
MOV-00395,05/03/2025,REF-114,Valvula de expansion,Control,Centro,1.0,1329.29,1329.29,11,No,False
MOV-01647,12/04/2025,REF-115,Resistencia de deshielo,Electrico,Occidente,1.0,586.42,586.42,6,No,False
MOV-00368,15/09/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,1.0,909.37,909.37,4,Si,True
MOV-00925,29/01/2025,REF-111,Rele de arranque,Electrico,Centro,1.0,189.2,189.2,3,No,True
MOV-00013,23/12/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,2.0,7742.79,15485.58,18,Si,False
MOV-02034,20/11/2025,REF-107,Termostato mecanico,Control,Bajio,1.0,323.81,323.81,3,No,False
MOV-01368,29/07/2025,REF-114,Valvula de expansion,Control,Centro,3.0,1366.47,4099.41,11,No,False
MOV-01223,18/12/2025,REF-117,Sensor de temperatura,Control,Centro,2.0,306.18,612.36,4,No,False
MOV-01750,24/10/2025,REF-114,Valvula de expansion,Control,Bajio,2.0,1517.86,3035.72,11,No,False
MOV-01721,11/01/2025,REF-111,Rele de arranque,Electrico,Norte,3.0,204.1,612.3,3,No,False
MOV-00235,10/01/2025,REF-103,Compresor 3/4 HP,Compresor,Occidente,3.0,7900.65,23701.95,18,Si,False
MOV-00696,01/07/2025,REF-108,Empaque de puerta,Sello,Centro,2.0,479.68,959.36,7,Si,False
MOV-01445,28/02/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,2.0,4706.62,9413.24,12,Si,False
MOV-01085,10/04/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,2.0,9213.93,18427.86,18,Si,False
MOV-02058,27/10/2025,REF-108,Empaque de puerta,Sello,Centro,1.0,550.7,550.7,7,Si,False
MOV-01633,22/04/2025,REF-112,Capacitor de arranque,Electrico,Norte,1.0,262.09,262.09,4,No,True
MOV-01958,08/09/2025,REF-107,Termostato mecanico,Control,Occidente,2.0,302.26,604.52,3,No,False
MOV-01322,05/12/2025,REF-112,Capacitor de arranque,Electrico,Centro,3.0,267.78,803.34,4,No,False
MOV-00064,03/01/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,3.0,1084.26,3252.78,4,Si,False
MOV-00735,10/04/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,2.0,4979.49,9958.98,12,Si,False
MOV-01024,07/12/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,1.0,8158.64,8158.64,18,Si,True
MOV-00965,30/07/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,1.0,848.4,848.4,8,No,False
MOV-00608,27/05/2025,REF-111,Rele de arranque,Electrico,Centro,1.0,191.51,191.51,3,No,False
MOV-00014,19/04/2025,REF-102,Compresor 1/2 HP,Compresor,Sureste,1.0,6744.47,6744.47,14,Si,False
MOV-00840,07/07/2025,REF-115,Resistencia de deshielo,Electrico,Centro,2.0,595.8,1191.6,6,No,False
MOV-00436,29/09/2025,REF-116,Motor de damper,Ventilacion,Centro,1.0,745.34,745.34,10,No,False
MOV-00018,11/11/2025,REF-108,Empaque de puerta,Sello,Norte,3.0,486.36,1459.08,7,Si,False
MOV-00765,23/06/2025,REF-117,Sensor de temperatura,Control,Norte,3.0,312.1,936.3,4,No,True
MOV-01514,01/06/2025,REF-116,Motor de damper,Ventilacion,Centro,3.0,743.19,2229.57,10,No,False
MOV-01783,06/01/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,2.0,937.39,1874.78,8,No,False
MOV-01804,13/09/2025,REF-118,Contactor,Electrico,Centro,1.0,445.65,445.65,5,No,False
MOV-00349,12/05/2025,REF-112,Capacitor de arranque,Electrico,Centro,3.0,270.43,811.29,4,No,False
MOV-00208,31/03/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,3.0,899.62,2698.86,8,No,False
MOV-01115,02/01/2025,REF-118,Contactor,Electrico,Centro,3.0,409.02,1227.06,5,No,False
MOV-01332,16/11/2025,REF-114,Valvula de expansion,Control,Centro,3.0,1386.92,4160.76,11,No,True
MOV-00342,26/06/2025,REF-102,Compresor 1/2 HP,Compresor,Norte,4.0,6978.09,27912.36,14,Si,False
MOV-01405,11/07/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,4.0,4876.96,19507.84,12,Si,False
MOV-01954,16/08/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,2.0,4753.1,9506.2,12,Si,False
MOV-00345,27/06/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,3.0,979.39,2938.17,8,No,False
MOV-01496,22/07/2025,REF-118,Contactor,Electrico,Occidente,1.0,475.83,475.83,5,No,False
MOV-01981,26/05/2025,REF-117,Sensor de temperatura,Control,Occidente,2.0,321.04,642.08,4,No,True
MOV-02005,13/09/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,2.0,7102.98,14205.96,14,Si,True
MOV-02025,19/06/2025,REF-111,Rele de arranque,Electrico,Centro,3.0,182.5,547.5,3,No,False
MOV-00552,31/07/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,3.0,1404.91,4214.73,6,Si,True
MOV-00599,26/11/2025,REF-107,Termostato mecanico,Control,Occidente,3.0,307.52,922.56,3,No,False
MOV-01718,13/11/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,3.0,927.99,2783.97,8,No,False
MOV-00033,03/05/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Sureste,3.0,982.98,2948.94,4,Si,False
MOV-00373,05/01/2025,REF-110,Ventilador condensador,Ventilacion,Centro,1.0,1188.48,1188.48,9,No,False
MOV-00658,23/05/2025,REF-108,Empaque de puerta,Sello,Bajio,3.0,480.06,1440.18,7,Si,False
MOV-01695,08/04/2025,REF-118,Contactor,Electrico,Centro,3.0,462.71,1388.13,5,No,False
MOV-00173,11/06/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,2.0,,2116.9,4,Si,False
MOV-01087,29/07/2025,REF-102,Compresor 1/2 HP,Compresor,Norte,2.0,6063.38,12126.76,14,Si,False
MOV-02038,31/05/2025,REF-116,Motor de damper,Ventilacion,Norte,2.0,797.45,1594.9,10,No,False
MOV-00409,15/04/2025,REF-106,Termostato digital,Control,Centro,2.0,641.29,1282.58,5,No,False
MOV-01051,05/06/2025,REF-112,Capacitor de arranque,Electrico,Centro,1.0,273.83,273.83,4,No,True
MOV-02078,30/01/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,2.0,5406.61,10813.22,12,Si,False
MOV-00201,29/05/2025,REF-106,Termostato digital,Control,Norte,1.0,639.92,639.92,5,No,False
MOV-01963,22/11/2025,REF-112,Capacitor de arranque,Electrico,Bajio,3.0,265.59,796.77,4,No,False
MOV-01918,19/12/2025,REF-117,Sensor de temperatura,Control,Sureste,2.0,318.83,637.66,4,No,False
MOV-01317,21/09/2025,REF-108,Empaque de puerta,Sello,Occidente,3.0,540.35,1621.05,7,Si,False
MOV-00861,01/02/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,3.0,9081.88,27245.64,18,Si,False
MOV-01608,23/05/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Occidente,2.0,1419.05,2838.1,6,Si,False
MOV-00045,10/08/2025,REF-109,Ventilador evaporador,Ventilacion,Norte,1.0,1001.23,1001.23,8,No,False
MOV-01535,03/03/2025,REF-118,Contactor,Electrico,Centro,2.0,419.12,838.24,5,No,False
MOV-01166,16/06/2025,REF-116,Motor de damper,Ventilacion,Centro,1.0,744.26,744.26,10,No,True
MOV-02028,10/09/2025,REF-112,Capacitor de arranque,Electrico,Norte,3.0,232.42,697.26,4,No,True
MOV-02060,16/02/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,3.0,1510.29,4530.87,6,Si,False
MOV-01362,18/06/2025,REF-115,Resistencia de deshielo,Electrico,Centro,3.0,590.19,1770.57,6,No,False
MOV-01182,19/06/2025,REF-109,Ventilador evaporador,Ventilacion,Bajio,3.0,921.07,2763.21,8,No,False
MOV-00490,17/03/2025,REF-118,Contactor,Electrico,Centro,2.0,462.81,925.62,5,No,False
MOV-01888,07/05/2025,REF-116,Motor de damper,Ventilacion,Centro,2.0,763.95,1527.9,10,No,False
MOV-00504,06/10/2025,REF-109,Ventilador evaporador,Ventilacion,Norte,1.0,928.23,928.23,8,No,False
MOV-00213,02/09/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,3.0,7091.53,21274.59,14,Si,False
MOV-00134,24/11/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,1.0,1528.88,1528.88,6,Si,False
MOV-00061,22/07/2025,REF-106,Termostato digital,Control,Norte,2.0,639.96,1279.92,5,No,False
MOV-00691,19/10/2025,REF-102,Compresor 1/2 HP,Compresor,Bajio,1.0,6502.56,6502.56,14,Si,True
MOV-00027,09/11/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,3.0,1005.25,3015.75,4,Si,False
MOV-01930,27/07/2025,REF-103,Compresor 3/4 HP,Compresor,Sureste,3.0,8625.84,25877.52,18,Si,False
MOV-00101,14/09/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,1.0,6890.72,6890.72,14,Si,False
MOV-01556,08/11/2025,REF-107,Termostato mecanico,Control,Norte,3.0,324.46,973.38,3,No,False
MOV-01613,16/01/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,1.0,1077.43,1077.43,4,Si,False
MOV-00975,27/09/2025,REF-118,Contactor,Electrico,Bajio,3.0,458.79,1376.37,5,No,False
MOV-00940,27/01/2025,REF-102,Compresor 1/2 HP,Compresor,Bajio,3.0,6428.85,19286.55,14,Si,True
MOV-00777,14/03/2025,REF-107,Termostato mecanico,Control,Centro,1.0,319.95,319.95,3,No,False
MOV-00789,14/06/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Occidente,3.0,1406.3,4218.9,6,Si,True
MOV-00521,02/05/2025,REF-111,Rele de arranque,Electrico,Norte,3.0,173.12,519.36,3,No,False
MOV-00364,24/05/2025,REF-102,Compresor 1/2 HP,Compresor,Occidente,3.0,6346.43,19039.29,14,Si,False
MOV-00310,01/06/2025,REF-111,Rele de arranque,Electrico,Centro,2.0,181.03,362.06,3,No,False
MOV-00796,24/01/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,1.0,4977.61,4977.61,12,Si,False
MOV-01937,21/09/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,2.0,6866.99,13733.98,14,Si,False
MOV-00829,18/05/2025,REF-115,Resistencia de deshielo,Electrico,Bajio,3.0,549.42,1648.26,6,No,False
MOV-01629,03/02/2025,REF-114,Valvula de expansion,Control,CENTRO,3.0,1492.47,4477.41,11,No,False
MOV-01277,09/05/2025,REF-106,Termostato digital,Control,Centro,2.0,639.63,1279.26,5,No,False
MOV-00545,19/10/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,2.0,1571.27,3142.54,6,Si,False
MOV-00940,27/01/2025,REF-102,Compresor 1/2 HP,Compresor,Bajio,3.0,6428.85,19286.55,14,Si,True
MOV-01506,23/08/2025,REF-111,Rele de arranque,Electrico,Bajio,1.0,204.29,204.29,3,No,False
MOV-00442,06/03/2025,REF-110,Ventilador condensador,Ventilacion,Occidente,3.0,1093.07,3279.21,9,No,False
MOV-00648,10/10/2025,REF-115,Resistencia de deshielo,Electrico,Occidente,3.0,558.13,1674.39,6,No,False
MOV-01004,13/11/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,3.0,1389.82,4169.46,6,Si,True
MOV-00477,04/11/2025,REF-108,Empaque de puerta,Sello,Norte,1.0,483.43,483.43,7,Si,False
MOV-01047,05/01/2025,REF-112,Capacitor de arranque,Electrico,Sureste,1.0,264.5,264.5,4,No,False
MOV-02002,11/04/2025,REF-108,Empaque de puerta,Sello,SURESTE,1.0,483.63,483.63,7,Si,False
MOV-00063,01/10/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,3.0,1397.26,4191.78,6,Si,False
MOV-01173,20/03/2025,REF-111,Rele de arranque,Electrico,Bajio,2.0,184.37,368.74,3,No,True
MOV-00484,09/05/2025,REF-118,Contactor,Electrico,Bajio,3.0,480.63,1441.89,5,No,False
MOV-01752,18/05/2025,REF-107,Termostato mecanico,Control,Occidente,3.0,284.84,854.52,3,No,False
MOV-01027,18/03/2025,REF-111,Rele de arranque,Electrico,Bajio,3.0,203.8,611.4,3,No,False
MOV-02092,01/09/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,1.0,1572.78,1572.78,6,Si,False
MOV-01811,04/05/2025,REF-108,Empaque de puerta,Sello,Norte,1.0,534.93,534.93,7,Si,True
MOV-01282,28/03/2025,REF-111,Rele de arranque,Electrico,Centro,2.0,179.93,359.86,3,No,False
MOV-00053,14/05/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,1.0,1503.33,1503.33,6,Si,True
MOV-00243,02/11/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,1.0,4990.56,4990.56,12,Si,False
MOV-01198,08/04/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,1.0,1038.6,1038.6,4,Si,False
MOV-00036,20/04/2025,REF-113,Filtro deshidratador,Filtro,Bajio,3.0,165.26,495.78,5,No,False
MOV-01986,16/02/2025,REF-111,Rele de arranque,Electrico,Bajio,3.0,184.27,552.81,3,No,False
MOV-01203,06/06/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,3.0,6654.64,19963.92,14,Si,False
MOV-00739,16/08/2025,REF-103,Compresor 3/4 HP,Compresor,Norte,4.0,9015.12,36060.48,18,Si,True
MOV-01300,02/08/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,1.0,973.57,973.57,4,Si,True
MOV-01020,01/06/2025,REF-113,Filtro deshidratador,Filtro,Sureste,1.0,153.63,153.63,5,No,True
MOV-00837,10/06/2025,REF-116,Motor de damper,Ventilacion,Centro,1.0,847.42,847.42,10,No,False
MOV-01745,12/05/2025,REF-112,Capacitor de arranque,Electrico,Centro,1.0,264.36,264.36,4,No,False
MOV-00369,16/01/2025,REF-108,Empaque de puerta,Sello,Bajio,2.0,526.97,1053.94,7,Si,True
MOV-00268,03/05/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,3.0,5427.67,16283.01,12,Si,False
MOV-00729,03/10/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,3.0,5152.9,15458.7,12,Si,False
MOV-01520,15/09/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,3.0,853.31,2559.93,8,No,False
MOV-01034,10/08/2025,REF-108,Empaque de puerta,Sello,Norte,3.0,470.76,1412.28,7,Si,True
MOV-01713,30/05/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,3.0,1391.31,4173.93,6,Si,False
MOV-00296,19/03/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Occidente,3.0,989.29,2967.87,4,Si,False
MOV-01849,05/07/2025,REF-114,Valvula de expansion,Control,Norte,1.0,1526.17,1526.17,11,No,False
MOV-00626,24/09/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,1.0,4564.43,4564.43,12,Si,False
MOV-00278,20/07/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,3.0,5282.36,15847.08,12,Si,True
MOV-00498,18/01/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,2.0,1364.34,2728.68,6,Si,True
MOV-00485,30/08/2025,REF-113,Filtro deshidratador,Filtro,Sureste,3.0,183.81,551.43,5,No,False
MOV-01521,19/05/2025,REF-116,Motor de damper,Ventilacion,Occidente,1.0,845.67,845.67,10,No,False
MOV-00183,07/03/2025,REF-108,Empaque de puerta,Sello,Bajio,2.0,525.63,1051.26,7,Si,True
MOV-00971,17/07/2025,REF-110,Ventilador condensador,Ventilacion,Norte,2.0,1017.99,2035.98,9,No,False
MOV-01852,06/12/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,1.0,9288.04,9288.04,18,Si,False
MOV-00685,30/12/2025,REF-116,Motor de damper,Ventilacion,Centro,2.0,825.66,1651.32,10,No,False
MOV-01769,09/03/2025,REF-110,Ventilador condensador,Ventilacion,Occidente,1.0,1029.39,1029.39,9,No,False
MOV-01698,21/08/2025,REF-105,Gas refrigerante R-404a,Refrigerante,CENTRO,2.0,1458.6,2917.2,6,Si,False
MOV-01181,28/07/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,4.0,1045.26,4181.04,4,Si,True
MOV-02051,25/02/2025,REF-116,Motor de damper,Ventilacion,Norte,3.0,750.52,2251.56,10,No,False
MOV-00755,05/10/2025,REF-108,Empaque de puerta,Sello,Sureste,1.0,466.87,466.87,7,Si,False
MOV-00509,11/10/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,3.0,901.44,2704.32,8,No,False
MOV-01982,13/04/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Occidente,2.0,967.53,1935.06,4,Si,False
MOV-01439,12/12/2025,REF-114,Valvula de expansion,Control,Norte,1.0,1516.02,1516.02,11,No,False
MOV-01446,16/07/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,3.0,1066.23,3198.69,4,Si,False
MOV-00142,23/11/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,3.0,4774.79,14324.37,12,Si,False
MOV-00865,11/12/2025,REF-103,Compresor 3/4 HP,Compresor,Occidente,3.0,8519.77,25559.31,18,Si,False
MOV-01011,19/09/2025,REF-106,Termostato digital,Control,Centro,2.0,639.5,1279.0,5,No,False
MOV-00849,22/03/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,3.0,990.03,2970.09,4,Si,False
MOV-01995,06/07/2025,REF-115,Resistencia de deshielo,Electrico,Centro,2.0,606.26,1212.52,6,No,False
MOV-00888,11/04/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,2.0,4995.44,9990.88,12,Si,False
MOV-00118,02/03/2025,REF-108,Empaque de puerta,Sello,CENTRO,2.0,500.44,1000.88,7,Si,False
MOV-00546,16/02/2025,REF-116,Motor de damper,Ventilacion,Bajio,1.0,834.05,834.05,10,No,False
MOV-01790,10/12/2025,REF-108,Empaque de puerta,Sello,Sureste,3.0,542.79,1628.37,7,Si,False
MOV-01977,09/01/2025,REF-117,Sensor de temperatura,Control,Occidente,1.0,337.37,337.37,4,No,False
MOV-01984,22/01/2025,REF-108,Empaque de puerta,Sello,Bajio,2.0,536.26,1072.52,7,Si,False
MOV-01397,13/04/2025,REF-111,Rele de arranque,Electrico,Bajio,3.0,176.55,529.65,3,No,False
MOV-00275,24/03/2025,REF-117,Sensor de temperatura,Control,Bajio,2.0,350.18,700.36,4,No,False
MOV-00705,16/08/2025,REF-106,Termostato digital,Control,Occidente,1.0,634.37,634.37,5,No,False
MOV-01025,12/07/2025,REF-112,Capacitor de arranque,Electrico,Norte,3.0,239.75,719.25,4,No,False
MOV-01591,04/03/2025,REF-117,Sensor de temperatura,Control,Centro,3.0,304.91,914.73,4,No,False
