folio,fecha_apertura,fecha_cierre,cliente,region,tipo_equipo,tipo_servicio,falla_reportada,tecnico_id,requiere_refaccion,horas_respuesta,costo_servicio,reincidencia_30d,estatus
F-202500345,2025-11-27 09:00,2025-11-28 07:42,Cliente 046,Norte,Vitrina refrigerada,Correctivo,Termostato descalibrado,TEC-032,No,22.7,4800.87,No,En proceso
F-202501337,2025-08-21 13:00,2025-08-24 04:12,Cliente 032,Centro,Refrigerador vertical,Correctivo,Puerta / empaque danado,TEC-018,No,63.2,12501.95,No,Cerrado
F-202501312,2025-05-08 07:00,2025-05-10 02:48,Cliente 029,Centro,Vitrina refrigerada,Correctivo,Fuga de refrigerante,TEC-035,Si,43.8,9975.19,No,Cerrado
F-202500552,2025-05-24 14:00,2025-05-27 03:06,Cliente 038,Centro,Congelador horizontal,Correctivo,Fuga de refrigerante,TEC-019,Si,,10647.83,No,En proceso
F-202500599,2025-08-18 10:00,2025-08-20 01:30,Cliente 005,Occidente,Camara fria,Preventivo,Mantenimiento programado,TEC-037,Si,39.5,6293.2,No,Cerrado
F-202500033,2025-02-03 09:00,2025-02-03 18:06,Cliente 004,Centro,Refrigerador vertical,Preventivo,Mantenimiento programado,TEC-006,No,9.1,1935.43,No,Cerrado
F-202500373,2025-05-30 11:00,2025-06-01 06:18,Cliente 055,Norte,Vitrina refrigerada,Correctivo,Acumulacion de hielo,TEC-031,Si,43.3,7105.69,No,Cerrado
F-202500658,2025-08-20 15:00,2025-08-21 11:18,Cliente 013,Bajio,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-034,No,20.3,2349.51,No,Cerrado
F-202500173,2025-10-09 15:00,2025-10-11 11:42,Cliente 032,Norte,Congelador horizontal,Correctivo,Termostato descalibrado,TEC-029,No,44.7,10503.33,No,Cerrado
F-202501087,2025-10-20 09:00,2025-10-21 11:54,Cliente 009,Occidente,Maquina de hielo,Preventivo,Mantenimiento programado,TEC-018,Si,26.9,4689.12,No,En proceso
F-202501322,2025-04-11 15:00,2025-04-12 23:54,Cliente 022,Occidente,Vitrina refrigerada,Correctivo,Termostato descalibrado,TEC-034,No,32.9,2246.21,No,Cerrado
F-202500409,2025-12-08 08:00,2025-12-09 19:30,Cliente 056,Bajio,Congelador horizontal,Correctivo,Fuga de refrigerante,TEC-024,Si,35.5,16840.87,No,Cerrado
F-202501051,2025-07-05 17:00,2025-07-08 23:36,Cliente 023,Norte,Refrigerador vertical,Correctivo,Fuga de refrigerante,TEC-010,Si,78.6,3496.38,No,Cerrado
F-202501366,2025-01-07 13:00,2025-01-11 03:36,Cliente 017,Sureste,Congelador horizontal,Correctivo,Acumulacion de hielo,TEC-015,Si,86.6,14285.74,No,Cerrado
F-202500201,2025-05-14 10:00,2025-05-15 01:36,Cliente 053,Sureste,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-014,No,,2578.18,No,Cerrado
F-202500861,2025-12-20 07:00,2025-12-22 01:42,Cliente 040,Norte,Congelador horizontal,Correctivo,Falla de compresor,TEC-017,No,42.7,8300.6,No,Cerrado
F-202501344,2025-07-29 18:00,2025-08-01 21:42,Cliente 022,Occidente,Refrigerador vertical,Correctivo,Puerta / empaque danado,TEC-009,Si,75.7,3193.75,No,Cerrado
F-202501166,2025-02-08 12:00,2025-02-11 14:36,Cliente 024,Bajio,Congelador horizontal,Instalacion,Fuga de refrigerante,TEC-031,Si,74.6,14381.46,Si,cerrado
F-202501369,2025-12-18 12:00,2025-12-20 20:24,Cliente 060,Occidente,Refrigerador vertical,Correctivo,Puerta / empaque danado,TEC-038,Si,56.4,13702.82,Si,Cerrado
F-202501349,2025-09-26 11:00,2025-09-27 01:42,Cliente 018,Bajio,Refrigerador vertical,Preventivo,Mantenimiento programado,TEC-003,No,14.7,2353.51,No,Cerrado
F-202500490,2025-08-10 12:00,2025-08-11 02:12,Cliente 016,Bajio,Refrigerador vertical,Preventivo,Mantenimiento programado,TEC-018,No,14.2,1154.45,No,Cerrado
F-202501347,2025-11-09 09:00,2025-11-10 02:24,Cliente 051,Centro,Congelador horizontal,Instalacion,Problema electrico,TEC-032,No,17.4,8948.5,No,En proceso
F-202500213,2025-10-15 15:00,2025-10-16 05:18,Cliente 039,Occidente,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-031,No,14.3,2148.95,No,Cerrado
F-202500134,2025-07-24 09:00,2025-07-25 20:54,Cliente 026,Norte,Vitrina refrigerada,Correctivo,Acumulacion de hielo,TEC-010,No,35.9,13598.34,No,Cerrado
F-202500061,2025-12-03 16:00,2025-12-06 14:42,Cliente 028,Occidente,Refrigerador vertical,Instalacion,Falla de compresor,TEC-010,Si,70.7,,No,Cerrado
F-202500691,2025-12-30 17:00,2026-01-01 11:12,Cliente 006,Bajio,Camara fria,Correctivo,Puerta / empaque danado,TEC-018,Si,42.2,12501.38,No,Cerrado
F-202500027,2025-05-27 15:00,2025-05-30 00:36,Cliente 054,Centro,Refrigerador vertical,Correctivo,Termostato descalibrado,TEC-036,Si,57.6,17823.5,No,Cerrado
F-202500101,2025-10-31 13:00,2025-11-01 08:18,Cliente 055,Norte,Refrigerador vertical,Correctivo,Problema electrico,TEC-038,No,19.3,4216.35,No,Cerrado
F-202500975,2025-02-23 15:00,2025-02-24 12:12,Cliente 039,Bajio,Vitrina refrigerada,Correctivo,Problema electrico,TEC-005,No,21.2,9722.99,No,Cerrado
F-202500777,2025-06-04 08:00,2025-06-06 14:42,Cliente 022,Bajio,Vitrina refrigerada,Correctivo,Fuga de refrigerante,TEC-021,Si,54.7,17107.01,No,Cerrado
F-202500789,2025-07-18 12:00,2025-07-19 11:12,Cliente 023,Centro,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-038,No,23.2,989.45,No,Cerrado
F-202500521,2025-05-11 11:00,2025-05-12 16:18,Cliente 008,Bajio,Congelador horizontal,Correctivo,Fuga de refrigerante,TEC-018,No,29.3,10776.53,No,Cerrado
F-202500364,2025-11-23 14:00,2025-11-24 10:06,Cliente 028,CENTRO,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-038,No,20.1,2458.96,No,Cerrado
F-202500310,2025-02-09 09:00,2025-02-10 13:06,Cliente 041,Centro,Maquina de hielo,Correctivo,Fuga de refrigerante,TEC-004,No,28.1,11924.53,No,Cerrado
F-202500796,2025-04-18 16:00,2025-04-19 10:00,Cliente 008,Occidente,Maquina de hielo,Correctivo,Puerta / empaque danado,TEC-032,Si,18.0,11514.76,No,Cerrado
F-202500829,2025-11-12 10:00,2025-11-13 16:30,Cliente 003,Centro,Camara fria,Correctivo,Fuga de refrigerante,TEC-021,Si,30.5,6444.34,No,cerrado
F-202501277,2025-08-28 18:00,2025-09-01 04:00,Cliente 039,Bajio,Camara fria,Correctivo,Acumulacion de hielo,TEC-004,Si,82.0,,No,Cerrado
F-202500545,2025-10-31 11:00,2025-11-02 06:42,Cliente 054,Occidente,Refrigerador vertical,Correctivo,Puerta / empaque danado,TEC-022,No,43.7,4837.96,Si,Cerrado
F-202500940,2025-07-05 08:00,2025-07-06 22:30,Cliente 024,Centro,Refrigerador vertical,Preventivo,Mantenimiento programado,TEC-006,No,,1433.32,No,Cerrado
F-202500442,2025-04-20 08:00,2025-04-21 13:24,Cliente 059,Norte,Camara fria,Correctivo,Acumulacion de hielo,TEC-027,No,29.4,10292.99,No,cerrado
F-202500648,2025-07-15 13:00,2025-07-16 04:36,Cliente 026,Norte,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-012,No,15.6,1856.85,No,Cerrado
F-202501004,2025-11-20 13:00,2025-11-21 16:30,Cliente 040,Sureste,Congelador horizontal,Correctivo,Termostato descalibrado,TEC-008,No,27.5,5869.11,No,Cerrado
F-202500477,2025-11-06 09:00,2025-11-12 17:00,Cliente 003,Centro,Refrigerador vertical,Correctivo,Falla de compresor,TEC-034,Si,152.0,13930.77,No,Cerrado
F-202501047,2025-03-29 16:00,2025-03-30 23:42,Cliente 028,Centro,Vitrina refrigerada,Correctivo,Acumulacion de hielo,TEC-007,No,31.7,3034.23,No,Cerrado
F-202500063,2025-05-14 07:00,2025-05-15 01:12,Cliente 005,Centro,Refrigerador vertical,Correctivo,Puerta / empaque danado,TEC-028,No,18.2,9788.81,No,Cerrado
F-202501173,2025-05-23 15:00,2025-05-24 12:48,Cliente 054,Occidente,Refrigerador vertical,Correctivo,Problema electrico,TEC-001,No,21.8,3152.45,No,Cerrado
F-202500484,2025-10-18 17:00,2025-10-20 00:06,Cliente 015,Occidente,Congelador horizontal,Preventivo,Mantenimiento programado,TEC-013,No,31.1,2575.31,No,En proceso
F-202501027,2025-01-29 08:00,2025-01-30 19:54,Cliente 007,Centro,Refrigerador vertical,Correctivo,Fuga de refrigerante,TEC-008,Si,35.9,9853.17,No,Cerrado
F-202501282,2025-09-27 08:00,2025-09-30 19:36,Cliente 043,Occidente,Refrigerador vertical,Correctivo,Termostato descalibrado,TEC-025,Si,83.6,11020.21,No,En proceso
F-202500053,2025-05-13 07:00,2025-05-14 19:48,Cliente 051,Occidente,Vitrina refrigerada,Correctivo,Fuga de refrigerante,TEC-014,Si,36.8,,No,Cerrado
F-202500243,2025-02-04 12:00,2025-02-04 22:48,Cliente 038,Bajio,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-013,No,10.8,1593.76,No,Cerrado
F-202501198,2025-12-25 15:00,2025-12-26 07:30,Cliente 037,Bajio,Refrigerador vertical,Correctivo,Problema electrico,TEC-018,No,16.5,7629.68,Si,Cerrado
F-202500036,2025-01-24 08:00,2025-01-25 23:00,Cliente 043,Sureste,Camara fria,Correctivo,Problema electrico,TEC-032,No,39.0,11224.14,No,Cerrado
F-202501203,2025-12-26 16:00,2025-12-27 19:42,Cliente 047,Bajio,Vitrina refrigerada,Correctivo,Acumulacion de hielo,TEC-017,No,27.7,12382.06,No,Cerrado
F-202500739,2025-09-27 13:00,2025-09-28 07:48,Cliente 054,Occidente,Congelador horizontal,Preventivo,Mantenimiento programado,TEC-024,No,18.8,2384.37,No,Cerrado
F-202500121,2025-06-10 17:00,2025-06-11 07:48,Cliente 034,Centro,Maquina de hielo,Preventivo,Mantenimiento programado,TEC-029,Si,14.8,6531.29,No,Cerrado
F-202501376,2025-12-17 10:00,2025-12-18 10:00,Cliente 004,Bajio,Refrigerador vertical,Correctivo,Puerta / empaque danado,TEC-037,Si,24.0,7161.78,No,Cerrado
F-202501300,2025-01-11 08:00,2025-01-13 05:42,Cliente 054,Occidente,Vitrina refrigerada,Correctivo,Acumulacion de hielo,TEC-015,No,45.7,13067.35,Si,Cerrado
F-202501020,2025-02-12 12:00,2025-02-13 05:36,Cliente 048,Sureste,Vitrina refrigerada,Correctivo,Termostato descalibrado,TEC-023,No,17.6,7523.5,No,Cerrado
F-202500045,2025-01-25 08:00,2025-01-25 22:18,Cliente 045,Centro,Congelador horizontal,Preventivo,Mantenimiento programado,TEC-021,No,14.3,2015.02,No,Cerrado
F-202501325,2025-11-13 16:00,2025-11-17 06:54,Cliente 047,Centro,Maquina de hielo,Correctivo,Falla de compresor,TEC-026,Si,86.9,10927.69,No,Cerrado
F-202500837,2025-10-23 09:00,2025-10-23 14:18,Cliente 032,centro,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-020,No,5.3,877.27,No,Cerrado
F-202500077,2025-05-01 12:00,2025-05-05 04:18,Cliente 028,Bajio,Refrigerador vertical,Correctivo,Falla de compresor,TEC-019,Si,88.3,9638.98,No,Cerrado
F-202500369,2025-01-09 07:00,2025-01-09 22:48,Cliente 001,Centro,Congelador horizontal,Correctivo,Problema electrico,TEC-020,No,15.8,9061.88,Si,Cerrado
F-202500907,2025-05-31 10:00,2025-06-03 13:42,Cliente 036,Norte,Refrigerador vertical,Correctivo,Falla de compresor,TEC-030,Si,75.7,14728.28,Si,Cerrado
F-202501237,2025-01-02 11:00,2025-01-03 07:30,Cliente 006,Bajio,Refrigerador vertical,Preventivo,Mantenimiento programado,TEC-015,No,20.5,1599.1,No,Cerrado
F-202500268,2025-05-07 15:00,2025-05-08 02:30,Cliente 055,Centro,Congelador horizontal,Preventivo,Mantenimiento programado,,No,11.5,1543.67,No,Cerrado
F-202501336,2025-12-31 08:00,2025-12-31 18:00,Cliente 011,Bajio,Congelador horizontal,Preventivo,Mantenimiento programado,TEC-031,No,10.0,2219.01,No,Cerrado
F-202500729,2025-06-28 07:00,2025-06-29 05:12,Cliente 057,Centro,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-037,No,22.2,2044.0,No,Cerrado
F-202500445,2025-07-05 15:00,2025-07-07 22:18,Cliente 022,Centro,Congelador horizontal,Correctivo,Termostato descalibrado,TEC-019,No,55.3,1641.37,No,Cerrado
F-202500504,2025-11-13 09:00,2025-11-14 22:36,Cliente 015,Centro,Maquina de hielo,Correctivo,Fuga de refrigerante,TEC-033,Si,37.6,9051.82,No,Cerrado
F-202501058,2025-10-09 18:00,2025-10-12 03:36,Cliente 038,Centro,Refrigerador vertical,Correctivo,Falla de compresor,TEC-021,Si,57.6,15805.32,No,Cerrado
F-202501034,2025-04-25 10:00,2025-04-25 21:12,Cliente 039,CENTRO,Refrigerador vertical,Correctivo,Puerta / empaque danado,TEC-015,No,11.2,11985.99,No,Cerrado
F-202501185,2025-06-03 11:00,2025-06-04 08:42,Cliente 059,Centro,Refrigerador vertical,Correctivo,Acumulacion de hielo,TEC-034,No,21.7,7890.5,No,Cerrado
F-202500286,2025-12-09 13:00,2025-12-10 23:30,Cliente 051,Centro,Refrigerador vertical,Correctivo,Falla de compresor,TEC-030,Si,34.5,20362.17,Si,Cerrado
F-202500296,2025-07-10 15:00,2025-07-12 09:18,Cliente 029,Norte,Congelador horizontal,Correctivo,Problema electrico,TEC-037,No,42.3,8339.36,Si,Cerrado
F-202500626,2025-03-26 12:00,2025-03-27 23:18,Cliente 031,Bajio,Refrigerador vertical,Correctivo,Problema electrico,TEC-021,No,35.3,6530.43,Si,Cerrado
F-202500278,2025-10-13 12:00,2025-10-15 06:42,Cliente 052,bajio,Camara fria,Correctivo,Puerta / empaque danado,TEC-035,Si,42.7,9575.12,No,Cerrado
F-202501367,2025-04-21 11:00,2025-04-22 13:12,Cliente 024,Bajio,Congelador horizontal,Preventivo,Mantenimiento programado,TEC-018,Si,26.2,7329.9,No,Cerrado
F-202500485,2025-06-18 14:00,2025-06-19 05:48,Cliente 010,Centro,Congelador horizontal,Instalacion,Termostato descalibrado,TEC-024,No,15.8,8001.23,No,Cerrado
F-202500183,2025-07-01 13:00,2025-07-02 15:48,Cliente 033,Bajio,Congelador horizontal,Correctivo,Acumulacion de hielo,TEC-004,No,26.8,9896.24,Si,Cerrado
F-202500971,2025-04-20 07:00,2025-04-20 18:00,Cliente 006,Bajio,Maquina de hielo,Preventivo,Mantenimiento programado,TEC-027,No,11.0,1667.66,No,Cerrado
F-202501396,2025-08-04 17:00,2025-08-06 00:36,Cliente 024,Norte,Refrigerador vertical,Preventivo,Mantenimiento programado,TEC-025,No,31.6,1443.07,No,Cerrado
F-202500685,2025-03-03 08:00,2025-03-04 07:36,Cliente 036,Norte,Camara fria,Preventivo,Mantenimiento programado,TEC-031,No,23.6,2050.3,No,Cerrado
F-202501251,2025-03-30 17:00,2025-04-01 14:00,Cliente 014,Sureste,Maquina de hielo,Correctivo,Problema electrico,TEC-025,No,45.0,13400.19,No,Cerrado
F-202500037,2025-11-10 12:00,2025-11-13 13:00,Cliente 053,Centro,Camara fria,Correctivo,Falla de compresor,TEC-037,Si,73.0,10468.9,No,Cerrado
F-202501181,2025-08-10 11:00,2025-08-12 03:12,Cliente 017,Centro,Congelador horizontal,Correctivo,Acumulacion de hielo,TEC-002,No,40.2,11831.0,No,cerrado
F-202500003,2025-08-27 10:00,2025-08-29 16:12,Cliente 057,Sureste,Congelador horizontal,Correctivo,Puerta / empaque danado,TEC-016,Si,1106.8,15093.57,No,Cerrado
F-202500755,2025-07-22 15:00,2025-07-25 12:36,Cliente 060,Norte,Refrigerador vertical,Correctivo,Fuga de refrigerante,TEC-014,Si,69.6,9888.61,Si,En proceso
F-202500509,2025-04-09 07:00,2025-04-10 04:36,Cliente 049,Occidente,Camara fria,Correctivo,Termostato descalibrado,TEC-017,No,21.6,7523.63,Si,En proceso
F-202500498,2025-05-17 17:00,2025-05-19 18:18,Cliente 044,Centro,Refrigerador vertical,Correctivo,Termostato descalibrado,TEC-004,No,49.3,6619.69,No,Cerrado
F-202500309,2025-04-26 09:00,2025-04-27 07:18,Cliente 016,Occidente,Congelador horizontal,Preventivo,Mantenimiento programado,TEC-008,No,,1327.21,No,Cerrado
F-202501314,2025-11-08 13:00,2025-11-10 17:00,Cliente 018,Centro,Refrigerador vertical,Correctivo,Falla de compresor,TEC-025,Si,52.0,16040.39,No,Cerrado
F-202500142,2025-03-20 09:00,2025-03-26 13:48,Cliente 053,Centro,Congelador horizontal,Correctivo,Fuga de refrigerante,TEC-024,Si,148.8,5636.22,No,Cerrado
F-202501248,2025-06-19 16:00,2025-06-21 12:18,Cliente 031,Occidente,Refrigerador vertical,Correctivo,Falla de compresor,TEC-006,Si,44.3,3938.55,No,Cerrado
F-202500865,2025-11-05 08:00,2025-11-05 22:06,Cliente 046,Norte,Congelador horizontal,Instalacion,Problema electrico,TEC-010,No,14.1,2327.18,No,Cerrado
F-202500184,2025-09-12 11:00,2025-09-14 03:30,Cliente 038,Centro,Camara fria,Correctivo,Falla de compresor,TEC-005,Si,40.5,6972.74,No,Cerrado
F-202501388,2025-04-29 07:00,2025-04-30 14:18,Cliente 032,Norte,Congelador horizontal,Correctivo,Acumulacion de hielo,TEC-038,No,31.3,11738.49,No,Cerrado
F-202501011,2025-04-09 13:00,2025-04-10 23:48,Cliente 017,Norte,Camara fria,Correctivo,Termostato descalibrado,TEC-034,No,34.8,10228.39,No,Cerrado
F-202500913,2025-05-18 13:00,2025-05-19 09:12,Cliente 022,Bajio,Maquina de hielo,Preventivo,Mantenimiento programado,TEC-036,No,20.2,2180.78,No,Cerrado
F-202500849,2025-10-27 08:00,2025-10-28 02:30,Cliente 020,Bajio,Congelador horizontal,Correctivo,Problema electrico,TEC-005,No,18.5,10329.47,No,Cerrado
F-202500512,2025-09-30 17:00,2025-10-03 07:42,Cliente 023,Centro,Maquina de hielo,Correctivo,Fuga de refrigerante,TEC-032,Si,62.7,16881.84,Si,Cerrado
F-202500732,2025-06-02 18:00,2025-06-03 04:42,Cliente 043,Occidente,Congelador horizontal,Preventivo,Mantenimiento programado,TEC-010,No,10.7,988.97,No,Cerrado
F-202500997,2025-07-12 18:00,2025-07-14 08:54,Cliente 007,Centro,Camara fria,Correctivo,Termostato descalibrado,,No,38.9,5737.11,No,Cerrado
F-202500888,2025-03-12 16:00,2025-03-13 23:00,Cliente 001,Occidente,Maquina de hielo,Correctivo,Puerta / empaque danado,TEC-038,Si,31.0,9933.63,Si,Cerrado
F-202500118,2025-02-21 07:00,2025-02-22 01:24,Cliente 031,Sureste,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-006,No,18.4,1239.36,No,Cerrado
F-202501026,2025-01-21 13:00,2025-01-22 11:00,Cliente 021,Norte,Refrigerador vertical,Correctivo,Termostato descalibrado,TEC-010,No,22.0,4444.91,No,Cerrado
F-202500114,2025-06-17 10:00,2025-06-18 05:30,Cliente 020,Occidente,Camara fria,Preventivo,Mantenimiento programado,TEC-035,No,19.5,1381.39,No,Cerrado
F-202500546,2025-01-20 08:00,2025-01-22 13:24,Cliente 039,Sureste,Camara fria,Correctivo,Fuga de refrigerante,TEC-005,No,53.4,7534.4,No,Cerrado
F-202500166,2025-10-25 12:00,2025-10-28 05:30,Cliente 040,Bajio,Refrigerador vertical,Correctivo,Termostato descalibrado,TEC-007,No,65.5,6981.84,No,Cerrado
F-202500185,2025-06-30 14:00,2025-07-01 07:00,Cliente 060,Norte,Congelador horizontal,Preventivo,Mantenimiento programado,TEC-010,No,17.0,1414.32,No,Cerrado
F-202500275,2025-06-02 15:00,2025-06-04 07:18,Cliente 053,Occidente,Vitrina refrigerada,Correctivo,Puerta / empaque danado,TEC-037,Si,40.3,6373.0,No,En proceso
F-202501002,2025-09-26 13:00,2025-09-28 04:42,Cliente 025,Occidente,Congelador horizontal,Correctivo,Falla de compresor,TEC-022,Si,39.7,14381.97,No,Cerrado
F-202500705,2025-02-17 17:00,2025-02-18 18:24,Cliente 038,Norte,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-020,Si,25.4,9028.15,Si,Cerrado
F-202501025,2025-10-27 11:00,2025-10-28 21:48,Cliente 005,Sureste,Vitrina refrigerada,Correctivo,Acumulacion de hielo,TEC-019,No,34.8,11692.31,Si,Cerrado
F-202500384,2025-03-29 18:00,2025-03-30 11:00,Cliente 040,Centro,Congelador horizontal,Instalacion,Problema electrico,TEC-027,No,17.0,13299.68,No,Cerrado
F-202500562,2025-01-16 18:00,2025-01-17 06:00,Cliente 050,Bajio,Refrigerador vertical,Correctivo,Puerta / empaque danado,TEC-012,Si,12.0,12026.62,No,Cerrado
F-202500863,2025-02-13 07:00,2025-02-14 10:12,Cliente 033,Bajio,Vitrina refrigerada,Correctivo,Acumulacion de hielo,TEC-002,Si,27.2,17206.24,No,Cerrado
F-202501045,2025-09-16 14:00,2025-09-17 07:30,Cliente 020,Bajio,Maquina de hielo,Correctivo,Puerta / empaque danado,TEC-006,No,17.5,13892.87,No,Cerrado
F-202500177,2025-09-19 13:00,2025-09-19 22:12,Cliente 056,Occidente,Camara fria,Preventivo,Mantenimiento programado,,No,9.2,2570.66,No,Cerrado
F-202501360,2025-05-14 12:00,2025-05-18 05:06,Cliente 043,Norte,Congelador horizontal,Correctivo,Problema electrico,TEC-003,Si,89.1,16629.25,No,Cerrado
F-202500380,2025-04-06 15:00,2025-04-08 10:06,Cliente 060,Bajio,Refrigerador vertical,Correctivo,Falla de compresor,TEC-018,Si,43.1,17427.48,No,Cerrado
F-202501196,2025-08-20 08:00,2025-08-21 09:12,Cliente 001,Sureste,Congelador horizontal,Correctivo,Termostato descalibrado,TEC-006,No,25.2,2038.43,No,Cerrado
F-202501017,2025-05-21 14:00,2025-05-22 11:48,Cliente 041,Centro,Refrigerador vertical,Correctivo,Problema electrico,TEC-002,No,21.8,6581.14,No,Cerrado
F-202500520,2025-08-05 13:00,2025-08-08 22:48,Cliente 014,Sureste,Refrigerador vertical,Correctivo,Fuga de refrigerante,TEC-010,Si,81.8,5591.13,No,Cerrado
F-202500831,2025-03-31 14:00,2025-04-01 05:42,Cliente 023,Centro,Congelador horizontal,Correctivo,Termostato descalibrado,TEC-028,No,15.7,2725.13,No,Cerrado
F-202500508,2025-04-01 08:00,2025-04-02 08:30,Cliente 005,Centro,Congelador horizontal,Correctivo,Termostato descalibrado,TEC-010,No,24.5,6796.01,No,Cerrado
F-202501177,2025-04-26 10:00,2025-04-28 04:18,Cliente 048,Norte,Congelador horizontal,Correctivo,Falla de compresor,TEC-027,Si,-42.3,12426.38,Si,Cerrado
F-202500414,2025-02-18 12:00,2025-02-19 00:00,Cliente 057,Centro,Camara fria,Correctivo,Puerta / empaque danado,TEC-027,No,12.0,8312.7,No,Cerrado
F-202500623,2025-03-02 14:00,2025-03-03 11:24,Cliente 025,Centro,Camara fria,Preventivo,Mantenimiento programado,TEC-022,No,21.4,942.02,No,Cerrado
F-202500873,2025-02-11 10:00,2025-02-12 08:54,Cliente 009,Occidente,Refrigerador vertical,Correctivo,Acumulacion de hielo,TEC-018,No,1494.1,3974.47,No,Cerrado
F-202500859,2025-09-02 07:00,2025-09-04 06:24,Cliente 005,Centro,Vitrina refrigerada,Correctivo,Acumulacion de hielo,,No,47.4,3085.03,No,Cerrado
F-202500642,2025-12-01 17:00,2025-12-03 08:48,Cliente 049,occidente,Congelador horizontal,Correctivo,Acumulacion de hielo,TEC-018,No,39.8,7964.67,No,Cerrado
F-202501341,2025-07-14 09:00,2025-07-16 16:42,Cliente 045,Centro,Refrigerador vertical,Instalacion,Falla de compresor,TEC-031,Si,55.7,5648.42,No,En proceso
F-202500259,2025-03-05 17:00,2025-03-07 09:06,Cliente 056,Bajio,Congelador horizontal,Correctivo,Falla de compresor,TEC-012,Si,40.1,14951.21,No,Cerrado
F-202500835,2025-11-08 14:00,2025-11-10 23:18,Cliente 025,OCCIDENTE,Camara fria,Correctivo,Puerta / empaque danado,TEC-017,Si,57.3,15681.76,No,Cerrado
F-202500663,2025-01-13 08:00,2025-01-14 14:54,Cliente 037,Bajio,Congelador horizontal,Correctivo,Acumulacion de hielo,TEC-025,No,30.9,12803.79,No,Cerrado
F-202500338,2025-04-26 08:00,2025-04-26 23:06,Cliente 058,Centro,Congelador horizontal,Preventivo,Mantenimiento programado,TEC-014,No,15.1,1858.84,Si,Cerrado
F-202500399,2025-04-13 12:00,2025-04-18 11:30,Cliente 015,Norte,Congelador horizontal,Correctivo,Termostato descalibrado,TEC-022,Si,119.5,7501.38,No,Cerrado
F-202500606,2025-07-15 08:00,2025-07-16 02:24,Cliente 017,OCCIDENTE,Vitrina refrigerada,Preventivo,Mantenimiento programado,TEC-006,No,18.4,2430.05,No,Cerrado
